Omega_m,Omega_k,H0,eta,gamma,lambda_param
0.3161073078191822,0.001132709123699687,67.90512493237752,0.1385953879752416,0.026497163654293505,0.09457261715041351
0.32425265971540723,0.0007947838311608751,67.89028251092495,0.15282829920549895,0.02171608365691808,0.0948380821203409
0.32703655732895476,0.0010762851235068683,67.33584875310613,0.13345390212424796,0.01794116908164815,0.11203322717023259
0.3273690214598184,0.0011994531135317745,67.16029640870043,0.16127573000814285,0.02611047605292689,0.09103287674024664
0.32225019738355887,0.0012363780085117787,67.08119009681322,0.16457118048984862,0.021849304562671597,0.06743568985790702
0.32114437515486877,0.0009867102049381088,67.25875344656437,0.16033467143900576,0.02484735532970959,0.06568155472462395
0.3185551616952071,0.0009283841107641362,67.17770599118408,0.17157809590482437,0.016726687315517717,0.09347354138131353
0.3196701664569998,0.0012454547644162525,67.59252351193045,0.12719440208459928,0.025155025158458015,0.048109685803372354
0.3116928857020288,0.000757967899403823,67.53653012334378,0.16945506019412054,0.025275557102176795,0.07783330553485651
0.31009080669946615,0.0010877158581842012,67.60855650028091,0.13200015464723547,0.022159068577426142,0.04643313433665328
0.3149797532555343,0.0007259946745271142,67.88889915880318,0.12635847308921364,0.01777231165676087,0.08048265262584259
0.31397889226485043,0.0012130752544519206,68.14240503098807,0.16023867108628678,0.020815964685149554,0.0918110537606793
0.31228063170403636,0.0009483908968777677,67.41235862523118,0.17596509193057655,0.023445164588952978,0.08319123301905448
0.3191783246847403,0.0012537166471294939,67.82177478398617,0.15922431018664823,0.021938280079746134,0.09307164038455897
0.32073183125142307,0.0010982825512711055,67.21230272278963,0.1484784925467685,0.02340433095243106,0.10847240412489872
0.3155304413177511,0.000755355953987614,67.85770293310486,0.15513353800033466,0.025048983630611622,0.07684692344106987
0.32386518048633156,0.0012849255464154486,67.80583384601385,0.15113781911554744,0.018406213386512316,0.12111476174918322
0.30814986531519895,0.001310249053285546,67.78353470737605,0.12210312938888593,0.016379697516159444,0.08219004934255232
0.3138380432443217,0.001176457298519843,67.39950933330044,0.11941973666626694,0.020849844794511033,0.09323747594035539
0.31069906607638315,0.000847682426992756,67.07928957112382,0.14618700477211052,0.01968102736452053,0.06983405928152399
0.30380078029756163,0.0009387972091285182,66.7742980560965,0.149836707222694,0.024143385652624604,0.10328970969446023
0.3145039158849438,0.0010290854434811519,67.34318437284114,0.14826064470245787,0.01670200644136477,0.09462565297813944
0.3142695149497003,0.0008592579201337134,68.00386526774466,0.163550337113948,0.02508152749671072,0.10107176953851996
0.3240806984594528,0.001338469314492641,67.22986514142708,0.14304403552822018,0.026414448438187063,0.07981756632660933
0.31878487010732864,0.0010288652943452074,67.68975316589322,0.16094852118381167,0.02100121985704916,0.06016873653425066
0.30885487905402476,0.0004593303905785286,67.71445958821795,0.1446745043514917,0.02124294450232522,0.08590596159438109
0.3261245553980051,0.0010678711625512441,67.24085178721059,0.1899372561268387,0.01792981399507939,0.05354470280014727
0.3223262021731521,0.0009303685206365373,67.9128648317582,0.14985641571470826,0.018829356404103735,0.07395721294567072
0.3184925862208117,0.0009850146887763105,66.13836248731819,0.20183662006509057,0.019366653277417267,0.08186620654948376
0.313641095406901,0.0009262761268428601,66.84644488292997,0.15609626659508988,0.026771760271351724,0.11465836438766151
0.3092433645796591,0.0011614092833213375,66.97543443552945,0.14308542507647104,0.020712516856756905,0.08377822917912911
0.3127667593435737,0.0012239375557106763,67.0157196903957,0.12731269654602748,0.015711308173439967,0.08109306203624558
0.3215324917182251,0.0010566106324517307,67.50123043949807,0.11481356279667304,0.022021417368448017,0.07805451363947061
0.32630751783560763,0.0009321377625723682,67.48181587728264,0.12519682745888838,0.024305160498489107,0.05886863642852474
0.3242594611696331,0.000991732559038166,67.5254760403135,0.12776905488922824,0.020898354522713623,0.08028738760019512
0.31206690346928234,0.0010039199233155256,67.61035422753564,0.15708086046948005,0.02687685375890796,0.08054324014205158
0.3082822954002659,0.0008395139920270326,66.96095608095882,0.13589819646561568,0.02411003466906359,0.06447087256819424
0.3158453174814672,0.001115785729714247,66.84836605194093,0.15229932220875345,0.016803485080448585,0.06119881578357453
0.3043893638066229,0.0010920084647720932,67.5264542664433,0.17748550233466376,0.018794268750414393,0.071776439758484
0.3169390062851087,0.0013080882479553347,67.09530252906849,0.14598040791239836,0.021904905125698437,0.0799739946785904
0.31411438448220796,0.001251069956057695,66.70040048094545,0.1958206040647365,0.014335243047893572,0.07213668727927813
0.31220378098879054,0.000862865016481974,67.76796459950742,0.12095634745219844,0.02234542694988246,0.06323686825522717
0.3054317815963992,0.001164059674901793,67.94594280073096,0.14453657838737666,0.013953670290981407,0.08333908378006458
0.3180816006394183,0.0008098093233811056,68.01400757367344,0.1355958027569475,0.02509373382225804,0.08708300236253844
0.31180379496202854,0.00113918642018817,67.43854324301938,0.16953965193931117,0.024629094739166836,0.08081946563833353
0.30798049898573826,0.0008966771602479784,67.62289148030862,0.09648479250157921,0.023019125443660284,0.070555259291846
0.2977664267203101,0.0007953493553248831,67.935344653812,0.11480834834891034,0.018296486542590754,0.08792261531848387
0.3148349105696962,0.0010560090685394808,67.09060536819015,0.14553102308362784,0.02168081129845416,0.07614194065409528
0.32563350958001847,0.0004650865743691719,67.82648462730272,0.18368168758321834,0.018946490049941405,0.06116374438982276
0.3249675552872872,0.0006498048851189544,67.47566641834015,0.15319436218285806,0.016876738890199736,0.09454366532502098
0.3122574224604824,0.0009645016232451434,67.7437588939839,0.11691440855192262,0.019645027952914357,0.08430262028899735
0.3113867276378293,0.0010164883533269684,67.43815906876789,0.1204651683681247,0.023793062145968383,0.07721064541456392
0.31781264553645017,0.0009261362459683623,67.90442781809416,0.1864787631654339,0.021175256771327044,0.05543421692747913
0.3090096873648703,0.0006841127402564802,67.45387998026744,0.13371389962768646,0.026802839696537694,0.06782709581297183
0.3168107513989168,0.000836421631572299,66.73672879502368,0.12631184243365542,0.0240631221579211,0.1092784856857439
0.31959648167030813,0.0010782418654474788,67.96980918557219,0.18197956889450978,0.023634763255622474,0.05637486907178954
0.3223615993433058,0.0011163563541256726,66.96203708879172,0.17125523112850077,0.014564293802217586,0.07522976080537461
0.3143990755411203,0.0009967553764808118,67.88628444830245,0.1773033717951363,0.019859365879378886,0.0787549635646957
0.3137779574989382,0.0012313667562073977,67.32209798979507,0.12614903675388622,0.016742510358263202,0.08380715184117332
0.30973210447946065,0.0010794794046918468,67.85392461378304,0.1129225702566697,0.020267988481504386,0.05654243596260379
0.3100387178757608,0.0008505088692083576,67.83660281824405,0.15106282925534223,0.018226895504307374,0.081612643846069
0.31364112664859084,0.0009438995893176766,67.54066004921245,0.15570790106069426,0.019489580187768245,0.05370841806292481
0.3172041930408971,0.0007194267685584291,67.57358483340339,0.15638584148521112,0.025244650929495405,0.08046143194293268
0.3204815077573995,0.0009783722019217167,67.53750401922088,0.18199823051969705,0.022900999716023336,0.06921403121485627
0.3101809262959179,0.0012224201238442678,66.51419360236194,0.10812335692981029,0.02502845771592654,0.06601196099623284
0.3239561314137571,0.0011370580169421936,67.40969869193725,0.1677729861798486,0.014597267563936058,0.09152225738001381
0.3133732583937446,0.0012804018651838243,66.8912530460498,0.12277762398461169,0.021231898786462654,0.07546590634954177
0.3148717962339094,0.0009394229512402014,67.43189860037317,0.16768191237979935,0.024866819925586404,0.08610566207361357
0.3105167299251131,0.0012692199589028515,66.87996413051904,0.13707599579600832,0.027025183659548625,0.08660240367066727
0.30045455843836233,0.000961339154710406,66.86232018468505,0.12927864869451822,0.014807646441230029,0.09804930233432653
0.3203042723781663,0.001294317016513979,68.03407249073663,0.13397223774016834,0.01959406545535532,0.060876133875684635
0.3194210633825546,0.0009956286505115753,67.80916790301215,0.11475096538213905,0.025136906696019052,0.09278523493779635
0.31331203465729074,0.0011414462747608553,67.35826011432346,0.14892986561616975,0.02023088674875422,0.07924692433657071
0.3154019443033492,0.0012950224728619712,67.43760283310459,0.13022851201480948,0.017358329303321107,0.07332813129445609
0.3180956353062246,0.0009613144742837589,67.25587526918794,0.16608485931070638,0.01480000328601597,0.06176124221214577
0.30562472485868075,0.0010436777975088348,67.5993480779114,0.16272128986375708,0.017205193861347334,0.08809886292314292
0.31182568393592225,0.0012577726850412606,67.0760571660495,0.1868276122167642,0.014244393325745085,0.06516663217999172
0.319765588077731,0.0009733993672139873,67.77737091040454,0.15642553212144478,0.021233841827336106,0.08676709880465715
0.3074742634609845,0.0007358215434987678,67.25370352677407,0.1599755886428417,0.02458524074311464,0.10791746159450699
0.3167613475929998,0.0014286014109169821,67.18366426175088,0.18020229567203971,0.015956100964365585,0.09369965560538993
0.3068605091722596,0.0009060471071325727,67.36911946776364,0.13356375799138598,0.02203091896484421,0.09987151487725973
0.31779857989460114,0.0010317512101875085,67.11171833143125,0.11377006110507024,0.024381084117783468,0.06821492834162453
0.3147861511062151,0.0012312013338902255,67.49804658678852,0.15260216335995305,0.020989166692606604,0.09044099569197993
0.30530920910456694,0.0008783012192537596,67.13430771248836,0.1152794302080687,0.01455722282033102,0.06183677567295415
0.32198843612674305,0.000798426417355574,67.55677991318392,0.20444058947728397,0.022544846218650015,0.0754977564613808
0.3105924505392117,0.0010507474593549667,67.87072274634282,0.1814764607178157,0.02078141222094212,0.1051190808432868
0.3101384853779137,0.0006413847204175221,67.05788489154057,0.19777145566593635,0.02037398140559658,0.06988236690360274
0.3162034151833857,0.000942418784626416,67.30515830793603,0.14943628046325197,0.018812651016958143,0.0956703427625964
0.3218918240965723,0.0010490077328630812,67.55375889947487,0.16066319265513673,0.021347149705096165,0.09423470099499573
0.30890506908612964,0.0009460096206349672,67.1769399109078,0.13743206506508918,0.02303927163378784,0.09512111875331257
0.3153700790990878,0.0006913098113628506,67.5550146355472,0.16830727052849528,0.0305625925373434,0.05999497035818091
0.31757289900198343,0.0013188355912408024,67.59326752147373,0.12004250612282569,0.02144932827354882,0.0868780144902352
0.3191586336435789,0.0010207076307898351,67.8149699460436,0.08950885664208008,0.027044564640050693,0.07665102151124706
0.31605864933166333,0.0012862304235523483,67.10548418064434,0.12981365575176296,0.02243102033370751,0.09532745286293667
0.31279783296550007,0.0009479927499639111,66.9640343991032,0.11452411006080174,0.020601886689408988,0.054174994004097324
0.3100344586761077,0.0008239976036618472,67.23081749638322,0.1819923149316693,0.021594190110845173,0.08451681833598405
0.31551686329827827,0.001053836184051032,66.95354401739021,0.18976058146684727,0.016113054521229964,0.082395628042601
0.30856716592808636,0.0009568425747343561,67.59708924569995,0.11573263133449843,0.022223441083008152,0.04914824894126597
0.2974718970990324,0.0007644477084017285,66.8720644539259,0.1777094589729885,0.013031739740714511,0.06571869465857534
0.317619358824946,0.0012939568517574991,68.33986689566613,0.16988185462051772,0.017549334568445873,0.05154771680324724
0.3204236090465172,0.0008755459554212008,67.90428970186098,0.11189513625146584,0.021439372372535244,0.0681046704711564
0.300822405386749,0.0006319467230408863,67.36528182323214,0.13902384678857277,0.02577592909271538,0.08723825626997722
0.3089416157717404,0.0012656332107914667,67.72430568705914,0.13465623439113605,0.02672249758799358,0.08193048363472911
0.3187149255660312,0.0008991403968374754,66.67254321698947,0.1652038941684256,0.020053813681436262,0.08154100120890323
0.3273449728182702,0.0008784352214768751,68.41981679918781,0.11973807492918467,0.021622869278121765,0.06340377836602926
0.31512476224605246,0.0006469224825940052,67.1121098628758,0.14572592960983188,0.024937449878328112,0.09580675737265798
0.3106319823526252,0.0013481882973193982,67.30939108616226,0.13222350640915878,0.015682025711228325,0.0787177048245799
0.31390262135337094,0.0007421038825580625,66.58050801938086,0.15888684721785828,0.022618990021262015,0.07950555718386262
0.3232492585148891,0.00101168989614113,67.56424066799117,0.1430137832711776,0.017688428530536766,0.09310599353419195
0.3111242149252528,0.001182524064508088,66.89533545402762,0.1356893488093709,0.020312699821293127,0.06412981378461192
0.3102048479600985,0.0010843433866006193,67.40269541985774,0.1430941787604622,0.01916390699802274,0.08242821654807884
0.3121035388669078,0.0009880691376015617,67.1314047381717,0.19482898515532257,0.02274143250819259,0.0853519373740213
0.3092800283504477,0.0006596668283425167,66.90734754732925,0.13841130836925403,0.023201214696036362,0.07081647774559229
0.3157360218959688,0.0008380550328465433,67.0221681692597,0.1240568799794729,0.02456431470958959,0.08878560071139664
0.32474807075081735,0.0010375600676085044,67.45483097431593,0.1614189720905872,0.022392795313857794,0.0861568475594435
0.3169384756386962,0.0008425651860026008,66.82177379139509,0.144698932603272,0.021686615079875588,0.07748234931583863
0.3134858789872423,0.0010406718919997535,67.0454990981701,0.11544961959007113,0.028416095201754407,0.07701773664797708
0.31324913238650676,0.0011363486817630283,67.63857482013108,0.1993244157096567,0.014902563719211292,0.08685321486806957
0.30562085514782006,0.0011925005771600203,68.45304154744721,0.1398929842515071,0.02778243944051696,0.09082706560019785
0.32029865866288293,0.0007547641284374634,67.56058730421226,0.13930900255888892,0.019840712364526412,0.0799434987610996
0.3145329768179232,0.0014393292109957908,66.97475011028554,0.15167621309388624,0.02328356634547322,0.0958028419061027
0.31391712051845627,0.0011534958689108261,67.20581204856963,0.1877926856918033,0.019697361277625596,0.08887788943645875
0.3341586454070692,0.0009996571692661872,67.37326738258409,0.10936585749006308,0.018189833481793496,0.052173040754097774
0.3167925174501941,0.0012179073166153282,67.213241520733,0.15434767453667242,0.022938308771176915,0.05792654953686786
0.3104892536994289,0.0014730815543999949,67.73928443002951,0.19600725972125344,0.025168513234457776,0.09673352828532492
0.31244185442276673,0.0007122559797886261,67.45133886286597,0.15096075965701192,0.02289203181986962,0.07529840302793653
0.32189067425518053,0.0009549474715017293,67.74129800166214,0.11958731847601996,0.018831536853268473,0.08146263734196212
0.31567962246322656,0.0005243136680253343,67.22793360807499,0.13377687238190497,0.03544540025126268,0.09608935776488717
0.3063703321300958,0.001038530306529605,67.91671009228293,0.15275829818440617,0.02579429468346501,0.07890383173942238
0.32051537360745125,0.0010730788483850281,67.29007605460176,0.17860849005971682,0.02473336921682901,0.07955901414384023
0.31099113548676605,0.000992167576911448,66.95210025496205,0.1401952755784306,0.019588143077031186,0.06596906150812407
0.3262397866573053,0.0008690932858003381,68.27447456003773,0.1670129913409459,0.018499336846843843,0.08454991760841281
0.3214802883942879,0.000590097096762335,66.59350934627633,0.11498651697792153,0.019880643696628245,0.08779768328450235
0.3123160686260475,0.0010747067366823537,67.04972973537193,0.11479447749931374,0.025325626177569935,0.07033177244495716
0.32268609817041066,0.001291086896783065,67.09664830223123,0.13689558416024616,0.01703758265169669,0.065169679325412
0.3154071330631644,0.0008817963088533136,68.41348863468376,0.18107466060308502,0.016727184674182733,0.11839433882792842
0.3201166420507333,0.001088011985804629,68.11888073134153,0.1495841167088167,0.023158190133444074,0.07760637295227575
0.3179083969037669,0.0006863711373159898,67.98744982032973,0.15466565749803224,0.02227678577856848,0.06874461490586063
0.30992186007005473,0.0010914426127385027,67.22112336180194,0.15439583069819113,0.017918745848436418,0.08959879667938392
0.31113870100609525,0.0009213235404510686,68.37899476161354,0.1735117835994948,0.0166351856863391,0.07823808947158162
0.32117976490548694,0.0008475164098794172,67.5147078416132,0.13396492407162935,0.02675158797347373,0.06271350515106845
0.3129913480073608,0.0008479272717567739,67.77045061552731,0.16383055749522935,0.02242801770119825,0.08624580357477167
0.312578109220548,0.000921277683593398,67.43547206006461,0.128889698731332,0.015545856545087871,0.06620318546386272
0.3092692645239039,0.0010764866631385072,67.33922404004423,0.1936152710861775,0.015825497855670827,0.10264687003233451
0.3175415943935608,0.0007375673597608964,67.25425295695092,0.12959100460117612,0.019553952110198124,0.08641756944628604
0.3273751495154589,0.0009205769336864295,67.27195120276396,0.12770504602919172,0.023931367227990535,0.07484679363210875
0.30859480251447435,0.0009917056444001704,67.6155664924448,0.16064240571022514,0.023380035208433122,0.0806402052703317
0.31514531674003654,0.0007801921550936281,67.51422391548566,0.14983513392294345,0.02552671414800487,0.09254932181647291
0.32347332333249257,0.0013593330403350035,67.34678202451445,0.15551760534400147,0.015038600770156813,0.08178941880341198
0.3145221516525257,0.0008293009039877317,67.99400007693352,0.1532282172963233,0.02189538675911863,0.11083164185850322
0.3177142307774984,0.000866112617273302,66.11396371112889,0.1229209794274289,0.026703641329285446,0.09603801274593286
0.3086256388311187,0.0008043384100355005,67.5741526441269,0.18510725536882813,0.026331206921904396,0.08631411051341682
0.3175698425832459,0.0013596960174276237,67.66145025679677,0.16855147073544952,0.022435639925650744,0.06494521189737273
0.3138771344099727,0.0011105810457198964,67.84172440466718,0.17925584887914364,0.030392074034615506,0.07679667844147013
0.3209143799740792,0.0008126815987512716,67.33275399475758,0.13584838955046025,0.02343714046566344,0.08618312455078679
0.32212431630938854,0.0012212463117719937,67.44732642830127,0.15758004152844893,0.025170986531365375,0.06665707876362792
0.3305373818521117,0.0010401397388577758,67.77409832099218,0.1525394746313979,0.021177791675102028,0.09840140312444424
0.3184777990392815,0.0010514506842223003,67.98628988979767,0.17394406040263466,0.01787609882862285,0.06438763987332939
0.316954777899493,0.0009311045582495094,67.23377488622492,0.17468570703208122,0.017499163196885017,0.06944161452931147
0.31616630580946403,0.0008501168026086054,67.47212982891358,0.15244016846803662,0.021726460859177683,0.07056551222657678
0.31288100224313586,0.0010675532198109203,68.06500106502648,0.1130871239676052,0.020153991972599174,0.090157366909497
0.31703090306077014,0.000890982554000882,66.46790862813089,0.18893222340301685,0.013925657320346077,0.0669259544924384
0.31322759153916585,0.001363351125915021,67.07019470807788,0.16078771097487318,0.016896825660297037,0.05200035144371418
0.31601076585761767,0.0007461417789513792,67.97565111101325,0.13400594804800373,0.019726385703783628,0.0953205825364257
0.32290558521364776,0.0013072313545709892,67.81886589011549,0.15735046918013398,0.02390911750374864,0.07233420572341658
0.3089607446083222,0.0009777362302404399,67.5794269885892,0.11324484838559196,0.020935704455351704,0.06297238551772094
0.32183927136677426,0.0010598171468042211,67.17158931329416,0.172273120551834,0.020711743157997946,0.0676771217019619
0.3229026904040392,0.0011666315533258869,66.98963623042613,0.11416212988157948,0.017052349491986737,0.10475144123776525
0.3142915888380535,0.0008739501409991127,67.11168943991821,0.1429208066831471,0.021092664320248398,0.06914434454090634
0.3022688706059484,0.0011728496769397273,68.01016345274385,0.15362245234092764,0.026276404109783952,0.07714947841934648
0.3113530680774334,0.0004584912289237645,67.09605407055476,0.17189331337558814,0.021622300451034228,0.07229622456570976
0.32278196727936664,0.0008560020933556122,67.40259764498066,0.1504505275579906,0.014970745674072554,0.060510061848493654
0.31486279162620673,0.0008151874385317869,67.04344278915806,0.16260414609308865,0.01599390882278188,0.06785922156629555
0.3090041866062305,0.0007492987975256478,67.71396509264159,0.14735216110566027,0.023355155508892615,0.059483373894902575
0.3119713504726307,0.0009570090323842098,67.1337349622545,0.14725972312828148,0.02010273809910952,0.0933382191352107
0.3200437201590273,0.001077149993636339,67.31901056613515,0.14996597675801082,0.020701679079585946,0.08051318596920394
0.31828040140920827,0.0011405319996998613,66.65297950412202,0.14365166782039537,0.018549063299940972,0.11624016643261481
0.3135664074049818,0.0010481753514400816,66.68238534079393,0.10920888440912697,0.023013648848799653,0.06836633912514117
0.31279905352911186,0.0008668613070212907,67.36322274119503,0.13032855964497755,0.019796329147018604,0.06611709630781572
0.31264945110573705,0.0010738032875650335,66.80343399481694,0.15362982134556905,0.020253547113085583,0.10200639652532992
0.309465538893009,0.0010248571389701701,68.24413638852049,0.14227021691975947,0.017595106433347496,0.09486965548102202
0.3246922541368166,0.0011872112335872033,66.49416029291285,0.14441639110981613,0.02468676519257108,0.08477147532656533
0.31306607718473195,0.0011553873405863034,67.02392637456107,0.14056286560290954,0.020115468833534315,0.06229462727367593
0.322302951124953,0.0010060952827841258,67.36701436425237,0.1281372369671682,0.02343152133247904,0.10517494401591901
0.3241278963115347,0.0008205493987677487,67.20664416612577,0.13665871239754523,0.016225633743863932,0.07791845260344478
0.32098986538888774,0.0008694099688335839,66.89625890820115,0.14094286987906232,0.027935532553514435,0.07253987307257447
0.3124102781236917,0.0008900421280723934,66.95767030741199,0.14811829223246253,0.02610949615405289,0.0961443960537742
0.31742238054201966,0.0009369467332167488,66.94392528745031,0.15704770192280337,0.013360809321364294,0.07866557318119405
0.3148548263616545,0.0010536100855179508,67.23957688817558,0.143847343309628,0.017792250099745142,0.06151494871552176
0.30957778883561926,0.0011430348780256117,68.17981021759732,0.12431792911907434,0.022910537564039542,0.07960453899247873
0.31694615569032963,0.0009897762613969244,67.39273366455444,0.11584411308186798,0.015721085375403985,0.06727976797643855
0.30792576125304116,0.0010032249575800945,67.85681820554277,0.20774105576963015,0.020473623671346697,0.033859882859752395
0.3221260763307694,0.0010286612610000009,67.57293006524782,0.12201425430391505,0.02270652714390719,0.06577434711774802
0.31221229621620966,0.0008968189373735321,67.82782220715254,0.13607162497091918,0.020261096352082068,0.07108396643698224
0.31620695793523707,0.0008149215484714088,66.18401499291069,0.1598910069578205,0.023155354814148387,0.06166532336060428
0.31669972722927686,0.000648912420537858,67.23212763111775,0.15629979402001065,0.018226680381592475,0.08762869798171057
0.31344657015777555,0.0008609701283846256,67.9089968777233,0.15997991092891617,0.012023273831327513,0.06733828364006827
0.31852016280885165,0.0010946290906535573,67.11987095444528,0.13781750740075996,0.024928461248660244,0.08617639301251684
0.31215057806026486,0.0008594177123920865,68.10023872924523,0.15348683562470958,0.024903258614410125,0.06050020395447528
0.3202277837847435,0.0009524385925148121,67.98323386458246,0.14941090427753986,0.031014546569153333,0.09263828381623808
0.30692412191851953,0.0010932862574824635,67.16296509922647,0.14082097854655037,0.012171253928262743,0.05985276210000263
0.31575827747727847,0.0011041378992845338,67.14867132200052,0.1536444240607408,0.024003328437387263,0.04387704385913391
0.3266335739943497,0.0007840934295667922,66.93428554621113,0.17227340757526624,0.013125271447666453,0.09755893877744841
0.30899801205236654,0.0011994118712907284,67.0955704226172,0.14748939486098753,0.028025973126701277,0.06616159294403243
0.3109335301768509,0.0012254700178710972,66.84231259304906,0.14764241546619777,0.02295146733478404,0.10535393587299113
0.3180834470979535,0.0007740300285562881,67.54010069578186,0.17256770380214764,0.017192284609294988,0.08746887851812105
0.3160774906916376,0.0008352326260717692,66.74846047279449,0.1701112882758327,0.024120889898405745,0.0908539497757188
0.31710378059564137,0.0012382181366292384,67.6135678667999,0.1844305381421601,0.018787819969132258,0.09468208750699109
0.317935122780886,0.0009706292957489399,67.6237930526981,0.10760670460696972,0.022201664398205076,0.08069019019373604
0.3188083288113706,0.0005560444105096299,66.66229414982276,0.16881774121289594,0.021823842864836338,0.08086083126757808
0.3216581990517373,0.0007200636990534627,68.0109238146579,0.16183634104425013,0.02797667254458918,0.09822010036291463
0.31745891194157105,0.0009501260749655038,67.5757159036544,0.1276299948516749,0.02825970364034605,0.08067037743547147
0.31355245407228877,0.0007673914699430796,67.67487316900684,0.15378652211397342,0.018610938506905976,0.06807734729805086
0.3190354422072164,0.0009173152458727118,67.04136061535203,0.17217580019843395,0.025232422471984147,0.08778637840243336
0.3263992916093713,0.0010064792427367157,67.62139922975871,0.1289293447828358,0.02241936062228119,0.04729534878422572
0.3142041975217046,0.0012924509208069458,67.83308524888326,0.15817893586752454,0.015349271731972354,0.09879338202340321
0.30915282417197615,0.0009419092167544422,67.31858447241804,0.16804113454181338,0.01821508647851128,0.09910658703947636
0.3216424840157218,0.0012145083599145517,68.20080743288432,0.12336655006177577,0.030344584398398496,0.09697250002184618
0.31427771301627844,0.0012857520324073542,67.37850714666344,0.1447274290737616,0.02243141760441862,0.09639657943566542
0.3019639827239158,0.0012868619338704153,67.83913003619004,0.15492227266277545,0.024999118318070092,0.07773737011988316
0.32008453006290255,0.0010569509186771136,67.48306369904863,0.12968897537251203,0.02015182275053204,0.07739976423260467
0.3117880308842765,0.0006073421704322051,67.60591904379989,0.12777947642084844,0.018840232341122636,0.06055539865343716
0.314456800306175,0.0010921649730807731,66.6580404475934,0.14489397415715619,0.0211090580305379,0.10522061877566571
0.3169918819834141,0.0012096799775627083,67.51584257005045,0.16643771348878492,0.019935583779015133,0.07172472740460584
0.3161429980786744,0.0009837865789129167,67.05131045747194,0.16280588202741852,0.015026988275873607,0.08409827964627821
0.31925671090283425,0.0013489167740150497,67.00451271157337,0.12818750722871414,0.016986698170183875,0.08281067924432167
0.3123870817765809,0.0011719667122934915,68.09252333747571,0.16299986135766079,0.023831538057648927,0.05889371227593765
0.3180786347890565,0.001113654675430557,67.27021649581381,0.1287733851481703,0.019477237243590358,0.05282987463815192
0.3134427199344965,0.0012172761422411676,66.93861323099028,0.11096609464615101,0.02110281952811163,0.07908379931301023
0.319432862885325,0.0010666739702521757,67.20916471619427,0.13955569786591368,0.021939692201988843,0.07219365823582737
0.31869220490407835,0.0005014379001209293,66.8138109038528,0.17382829554647192,0.02225220019527488,0.07765844711134998
0.3093873677877324,0.0009001722097059269,67.96223147664243,0.1630870926992516,0.025586316245261483,0.09498123445304849
0.3215158926970502,0.0012394336054495708,67.06781408745006,0.14796384843041652,0.016605216739725873,0.08237416225805534
0.3117842193293157,0.0008384817319803408,67.58230597225634,0.13841577387740567,0.0232810108941745,0.09037783811147096
0.3198483467896869,0.0009553054989526122,67.92956481996833,0.13903547086932208,0.024020111174078592,0.08567992243263366
0.3172037238804081,0.0007910327372193858,67.14993587388982,0.1505020528347983,0.024943407116006025,0.07425498710140252
0.32602910206077074,0.0013567845190403539,67.58344942155458,0.12342593782554594,0.015348329602340512,0.06397295249210405
0.31365920410576886,0.001336298491483603,66.92736385694013,0.13999353106037016,0.022019276873387995,0.08297076802170203
0.3129040992232908,0.0008232262209718541,68.38722321902775,0.1430419023887253,0.02786430378559407,0.08025838929019137
0.3148834823646736,0.0010294596000778168,67.75327965653898,0.11692528745561555,0.020603517923373508,0.09272734506257121
0.31318092130299435,0.0008639011904471905,67.27910529572046,0.12871569022935578,0.022933978807857167,0.07673649895416261
0.3197996514116523,0.0011229889278062757,67.03540983302663,0.15744165620418676,0.02412158237834074,0.07453987682326717
0.30530213634938047,0.0011019366154484658,67.31212144780736,0.14821877231864286,0.01689812062240696,0.075557509243276
0.30867790548512186,0.0011623411143226532,67.21720683661236,0.14089847880255219,0.0283352989159999,0.06521910047491832
0.30859318247052486,0.0010663836895415774,68.18023671267979,0.1270371689366268,0.022998003187875617,0.10070364917230687
0.32070184555184145,0.0015870812412776937,66.84527541666974,0.184267545988552,0.023078011256773705,0.09609443131923642
0.32526368023549157,0.0007944152469978522,67.41661659778188,0.12872647806237567,0.01435189048795786,0.0608045525656293
0.31437330468877517,0.0006578793291126972,67.35229801201385,0.15378663456701996,0.024178179192853255,0.09105922212958824
0.31398706966085993,0.0009213819598597078,67.31068767385516,0.1367790109743027,0.02302564136551655,0.05132492404101452
0.3154203129786791,0.0006864023468879466,67.31438100492589,0.1488344237306817,0.02749676531088826,0.09377933849666534
0.32197126981564916,0.0007015075459988014,67.3112502597494,0.15852502406462857,0.019754939142782587,0.06855474323338487
0.30943588119485654,0.0007997370691604066,67.72668774785949,0.11648409844821861,0.017049366681606233,0.08439850836517378
0.3164302138964087,0.0008155622189136746,67.61577346752682,0.14784782638446978,0.01827104402090267,0.05005735465687493
0.3208511857786946,0.000809076379609988,67.53594287677657,0.17538675892653643,0.018980087059970806,0.061019436524830745
0.3180065650196391,0.0011036437900890823,66.08572446789898,0.18851454355031605,0.016524613927474507,0.08603054450874115
0.3161374896995925,0.0008987621877829328,67.48591384714852,0.14500967861513198,0.026160640095063973,0.0684863772492583
0.32100627655540287,0.000964097085025504,66.66463146872856,0.1489586677659889,0.02631079145172667,0.06640055694441702
0.2987806062420046,0.0011788465549001869,67.63145446851705,0.19886065965783525,0.02021683319543978,0.09993792546178146
0.31906725191718543,0.0008467354950437147,67.97928889437962,0.17410325847678154,0.019428960311663225,0.11216438816909312
